category,id,component,canonical_source,reference_art,design,required_variants,art_status,runtime_status,production_outstanding,scope
fighter_move,vale.shop_return_pulse,Vale / Returning pulse,data/fighters/vale.json#/moves/43,fighters/vale/techniques.png,"Original shop_return_pulse key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels. Caster recovery and projectile lifetime are separate; release at exact spawn_tick; no repeated spawn on loop. Lease pose must remain distinct from base command; gambits are committed feints without false invulnerability or hit effects.","unique;startup[0,22);active[22,25);recovery[25,48);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
projectile,vale.shop_return_pulse,Vale / Returning pulse projectile,data/fighters/vale.json#/moves/43/projectile,effects/combat-atlas.png,Vale segmented teal crescent pulse; ordinary/EX/super/return silhouettes distinct,spawn22;24000x24000milli;vx2200;life110;hits1;turn45;left/right;P1/P2,assigned_design_reference,not_integrated,Create release/travel/contact/clash/dissipate cels and independent lifetime clock; extract projectile ID/move/age from read-only sim snapshot; honor canonical dimensions,current_contract
fighter_move,vale.shop_low_palm,Vale / Low palm,data/fighters/vale.json#/moves/44,fighters/vale/techniques.png,"Original shop_low_palm key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels. Lease pose must remain distinct from base command; gambits are committed feints without false invulnerability or hit effects.","unique;startup[0,14);active[14,17);recovery[17,41);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.shop_heel_arc,Vale / Heel arc,data/fighters/vale.json#/moves/45,fighters/vale/techniques.png,"Original shop_heel_arc key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels. Lease pose must remain distinct from base command; gambits are committed feints without false invulnerability or hit effects.","unique;startup[0,18);active[18,21);recovery[21,40);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.shop_long_check,Vale / Long check,data/fighters/vale.json#/moves/46,fighters/vale/techniques.png,"Original shop_long_check key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels. Lease pose must remain distinct from base command; gambits are committed feints without false invulnerability or hit effects.","unique;startup[0,14);active[14,17);recovery[17,36);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.shop_step_feint,Vale / Step feint,data/fighters/vale.json#/moves/47,fighters/vale/techniques.png,"Original shop_step_feint key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels. Lease pose must remain distinct from base command; gambits are committed feints without false invulnerability or hit effects.","unique;startup[0,0);active[0,1);recovery[1,16);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
fighter_move,vale.shop_sway_feint,Vale / Sway feint,data/fighters/vale.json#/moves/48,fighters/vale/techniques.png,"Original shop_sway_feint key-pose direction; One canonical move, dedicated action silhouette; transitions may share compatible stance cels. Lease pose must remain distinct from base command; gambits are committed feints without false invulnerability or hit effects.","unique;startup[0,0);active[0,1);recovery[1,16);both facings;P1/P2 palette",assigned_design_reference,not_integrated,Draw startup/active/recovery and transitions; normalize pixel scale; transparent extraction; frame rectangles/pivots; timing manifest; mirror palette; in-game verification,current_contract
lease_icon,rook_clinch,Clinch entry,data/items.json,ui/lease-icons.png,Original pictogram for Clinch entry; signature slot frame; 900 CR shown as text,rook;shop_clinch;replacesnone;one round;zero activation cost,assigned_design_reference,not_integrated,Extract exact icon; produce 16/24/32px legible versions; empty/selected/locked/unaffordable states; confirm canonical item-to-move mapping,current_contract
lease_icon,rook_low_drive,Low drive,data/items.json,ui/lease-icons.png,Original pictogram for Low drive; signature slot frame; 900 CR shown as text,rook;shop_low_drive;replacesnone;one round;zero activation cost,assigned_design_reference,not_integrated,Extract exact icon; produce 16/24/32px legible versions; empty/selected/locked/unaffordable states; confirm canonical item-to-move mapping,current_contract
lease_icon,rook_high_hook,High hook,data/items.json,ui/lease-icons.png,Original pictogram for High hook; technique slot frame; 600 CR shown as text,rook;shop_high_hook;replacescommand_fhp;one round;zero activation cost,assigned_design_reference,not_integrated,Extract exact icon; produce 16/24/32px legible versions; empty/selected/locked/unaffordable states; confirm canonical item-to-move mapping,current_contract
lease_icon,rook_low_turn,Low turn,data/items.json,ui/lease-icons.png,Original pictogram for Low turn; technique slot frame; 600 CR shown as text,rook;shop_low_turn;replacescommand_fhp;one round;zero activation cost,assigned_design_reference,not_integrated,Extract exact icon; produce 16/24/32px legible versions; empty/selected/locked/unaffordable states; confirm canonical item-to-move mapping,current_contract
lease_icon,rook_step_feint,Step feint,data/items.json,ui/lease-icons.png,Original pictogram for Step feint; gambit slot frame; 300 CR shown as text,rook;shop_step_feint;replacesnone;one round;zero activation cost,assigned_design_reference,not_integrated,Extract exact icon; produce 16/24/32px legible versions; empty/selected/locked/unaffordable states; confirm canonical item-to-move mapping,current_contract
lease_icon,rook_sway_feint,Sway feint,data/items.json,ui/lease-icons.png,Original pictogram for Sway feint; gambit slot frame; 300 CR shown as text,rook;shop_sway_feint;replacesnone;one round;zero activation cost,assigned_design_reference,not_integrated,Extract exact icon; produce 16/24/32px legible versions; empty/selected/locked/unaffordable states; confirm canonical item-to-move mapping,current_contract
lease_icon,vale_return_pulse,Returning pulse,data/items.json,ui/lease-icons.png,Original pictogram for Returning pulse; signature slot frame; 900 CR shown as text,vale;shop_return_pulse;replacesnone;one round;zero activation cost,assigned_design_reference,not_integrated,Extract exact icon; produce 16/24/32px legible versions; empty/selected/locked/unaffordable states; confirm canonical item-to-move mapping,current_contract
lease_icon,vale_low_palm,Low palm,data/items.json,ui/lease-icons.png,Original pictogram for Low palm; signature slot frame; 900 CR shown as text,vale;shop_low_palm;replacesnone;one round;zero activation cost,assigned_design_reference,not_integrated,Extract exact icon; produce 16/24/32px legible versions; empty/selected/locked/unaffordable states; confirm canonical item-to-move mapping,current_contract
lease_icon,vale_heel_arc,Heel arc,data/items.json,ui/lease-icons.png,Original pictogram for Heel arc; technique slot frame; 600 CR shown as text,vale;shop_heel_arc;replacescommand_fhp;one round;zero activation cost,assigned_design_reference,not_integrated,Extract exact icon; produce 16/24/32px legible versions; empty/selected/locked/unaffordable states; confirm canonical item-to-move mapping,current_contract
lease_icon,vale_long_check,Long check,data/items.json,ui/lease-icons.png,Original pictogram for Long check; technique slot frame; 600 CR shown as text,vale;shop_long_check;replacescommand_fhp;one round;zero activation cost,assigned_design_reference,not_integrated,Extract exact icon; produce 16/24/32px legible versions; empty/selected/locked/unaffordable states; confirm canonical item-to-move mapping,current_contract
lease_icon,vale_step_feint,Step feint,data/items.json,ui/lease-icons.png,Original pictogram for Step feint; gambit slot frame; 300 CR shown as text,vale;shop_step_feint;replacesnone;one round;zero activation cost,assigned_design_reference,not_integrated,Extract exact icon; produce 16/24/32px legible versions; empty/selected/locked/unaffordable states; confirm canonical item-to-move mapping,current_contract
lease_icon,vale_sway_feint,Sway feint,data/items.json,ui/lease-icons.png,Original pictogram for Sway feint; gambit slot frame; 300 CR shown as text,vale;shop_sway_feint;replacesnone;one round;zero activation cost,assigned_design_reference,not_integrated,Extract exact icon; produce 16/24/32px legible versions; empty/selected/locked/unaffordable states; confirm canonical item-to-move mapping,current_contract
